Name,Material,Spec,Quantity,Unit,Remarks,Time
,铝合金,320-喷砂拉丝亚黑（6.2米）,20,根,支,2019-07-24 09:22:06
,铝合金,320-喷砂三酸拉丝亮银（6.15米）,20,根,支,2019-07-24 09:21:54
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,20,根,支,2019-07-24 09:21:28
,型材,LF01-25*45-3米,146,根,支,2019-07-24 09:19:12
,型材,PF26-28（面宽）*21（高度）-3米,64,根,支,2019-07-24 09:19:01
,型材,PF06-28*33-3米,60,根,支,2019-07-24 09:18:33
,型材,PF01-18*33-3米,1460,根,支,2019-07-24 09:18:13
,铝合金,350-白砂纹（6.15米）,20,根,支,2019-07-24 00:19:18
,铝合金,350-灰砂纹（6.15米）,20,根,支,2019-07-24 00:18:52
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,20,根,支,2019-07-24 00:18:30
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,8,根,支,2019-07-24 00:18:09
,铝合金,350-喷砂拉丝亚黑（6.2米）,150,根,支,2019-07-24 00:17:43
,铝合金,508-白砂纹（6.15米）,10,根,支,2019-07-24 00:17:22
,型材,PF22-20（面宽11.4）*40（高度）-3米（烟台蒋）,403,根,支,2019-07-24 00:16:46
,型材,PF01-18*33-3米,324,根,支,2019-07-24 00:16:23
,型材,LF03-30*35-3米,20,根,支,2019-07-24 00:15:53
,型材,LF02-30*50-3.06米,30,根,支,2019-07-24 00:15:27
,方料,23*41-3.02米,435,根,支,2019-07-24 00:15:10
,木皮,02#橡木609S (9.2cm ),1020,米,米,2019-07-24 00:14:30
,木皮,18#橡木108DS(8cm ),1005,米,米,2019-07-24 00:12:00
,型材,LF02-30*50-3米,2,根,支,2019-07-23 00:53:57
,铝合金,350-灰砂纹（6.15米）,8,根,支,2019-07-23 00:53:12
,铝合金,350-喷砂拉丝亮银（6.15米）,3,根,支,2019-07-23 00:52:42
,铝合金,508-灰砂纹（6.15米）,3,根,支,2019-07-23 00:51:16
,铝合金,350-白砂纹（6.15米）,2,根,支,2019-07-23 00:50:47
,型材,PF26-28（面宽）*21（高度）-3米,130,根,支,2019-07-23 00:50:22
,型材,LF02-30*50-3米,120,根,支,2019-07-23 00:50:04
,型材,LF02-30*50-3.06米,391,根,支,2019-07-21 11:52:30
,型材,LF03-30*35-3米,1027,根,支,2019-07-21 11:51:58
,木皮,18#橡木108DS(16cm ),4726,米,米,2019-07-21 11:51:34
,铝合金,350-绿砂纹（6.15米）,7,根,支,2019-07-21 11:49:51
,铝合金,350-红砂纹（6.15米）,7,根,支,2019-07-21 11:49:02
,铝合金,320-拉丝亚黑（2.7米）,5,根,支,2019-07-21 11:48:37
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,4,根,支,2019-07-21 11:47:42
,铝合金,508-喷砂拉丝亚黑（6.2米）,75,根,支,2019-07-21 11:47:06
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,7,根,支,2019-07-21 11:46:32
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,202,根,支,2019-07-21 11:45:46
,铝合金,350-喷砂拉丝亚黑（6.2米）,520,根,支,2019-07-21 11:40:39
,型材,PF01-18*33-3米,815,根,支,2019-07-21 09:04:05
,型材,PF07-28*48-3米,24,根,支,2019-07-21 09:03:49
,型材,LF03-30✘35✘3.02米前宽7MM,44,根,支,2019-07-21 09:03:21
,型材,PF10-40（宽）*22（高）-3米,315,根,支,2019-07-21 09:02:56
,木皮,19#榆木12-2S (14cm ),300,米,米,2019-07-21 09:02:34
,木皮,23黑橡24S (30cm ),335,米,米,2019-07-21 09:02:06
,木皮,11#秋香801c (30cm),335,米,米,2019-07-21 09:01:41
,木皮,18#橡木108DS(8cm ),315,米,米,2019-07-21 09:01:20
,木皮,20#黑木(8cm ),1800,米,米,2019-07-21 09:00:50
,木皮,26#楸木188-1C (8cm ),945,米,米,2019-07-21 09:00:13
,型材,PF06-28*33-3米,334,根,支,2019-07-21 00:00:02
,铝合金,508-喷砂拉丝亚黑（6.2米）,8,根,支,2019-07-20 00:49:28
,铝合金,508-白砂纹（6.15米）,8,根,支,2019-07-20 00:48:49
,铝合金,350-白砂纹（6.15米）,8,根,支,2019-07-20 00:48:21
,铝合金,508-喷砂拉丝亚黑（6.2米）,23,根,支,2019-07-20 00:47:56
,铝合金,350-白砂纹（6.15米）,28,根,支,2019-07-20 00:47:35
,铝合金,350-喷砂拉丝亚黑（6.2米）,400,根,支,2019-07-20 00:46:45
,型材,PF08-48*28-3米,82,根,支,2019-07-20 00:46:19
,型材,PF01-18*33-3米,105,根,支,2019-07-20 00:46:04
,铝合金,350浅灰色砂文6.15米,493,根,支,2019-07-18 11:47:52
,铝合金,320-喷砂拉丝亚黑（6.2米）,60,根,支,2019-07-17 00:21:14
,铝合金,508-白砂纹（6.15米）,30,根,支,2019-07-17 00:20:44
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,23,根,支,2019-07-17 00:20:23
,铝合金,350-黑砂纹（6.15米）,8,根,支,2019-07-17 00:19:34
,铝合金,350-白砂纹（6.15米）,5,根,支,2019-07-17 00:19:11
,铝合金,350-蓝砂纹（6.15米）,20,根,支,2019-07-17 00:18:47
,铝合金,350-灰砂纹（6.15米）,29,根,支,2019-07-17 00:18:02
,型材,PF04-15*28-3米,80,根,支,2019-07-17 00:17:19
,型材,LF01-25*45-3米,184,根,支,2019-07-17 00:13:49
,型材,LF02-30*50-3米,872,根,支,2019-07-17 00:13:33
,型材,PF01-18*33-3米,612,根,支,2019-07-17 00:13:14
,方料,21*40-3.02米,484,根,支,2019-07-17 00:12:49
,方料,21X 40X 3.06米,640,根,支,2019-07-17 00:12:18
,木皮,18#橡木108DS(14cm ),310,米,米,2019-07-17 00:11:49
,木皮,24#黑胡桃（1001S 14cm）,335,米,米,2019-07-17 00:11:25
,木皮,6#柚木38Q (31cm ),335,米,米,2019-07-17 00:10:48
,木皮,20#黑木(14cm ),323,米,米,2019-07-17 00:09:11
,木皮,20#黑木(16cm ),1005,米,米,2019-07-17 00:08:34
,木皮,23黑橡24S (9.2cm ),335,米,米,2019-07-17 00:08:14
,木皮,1#雪花木（16cm),1800,米,米,2019-07-17 00:07:43
,木皮,26#楸木188-1C (8cm ),320,米,米,2019-07-17 00:07:10
,木皮,14#银梨1Q （8cm ）,516,米,米,2019-07-17 00:06:50
,铝合金,508-喷砂拉丝亚黑（6.2米）,176,根,支,2019-07-15 01:50:44
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,20,根,支,2019-07-15 01:45:34
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,20,根,支,2019-07-15 01:44:30
,铝合金,508-喷砂拉丝亚黑（6.2米）,150,根,支,2019-07-15 01:43:10
,铝合金,350-喷砂拉丝亚银（6.2米）,20,根,支,2019-07-15 01:42:52
,铝合金,350-喷砂拉丝亚黑（6.2米）,20,根,支,2019-07-15 01:42:19
,铝合金,350-白砂纹（6.15米）,20,根,支,2019-07-15 01:41:51
,铝合金,350-灰砂纹（6.15米）,5,根,支,2019-07-15 01:41:27
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,100,根,支,2019-07-15 01:41:00
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,75,根,支,2019-07-15 01:40:28
,铝合金,350-白砂纹（6.15米）,100,根,支,2019-07-15 01:39:58
,铝合金,320-白砂纹（6.15米）,120,根,支,2019-07-15 01:39:28
,铝合金,350-喷砂拉丝亚黑（6.2米）,20,根,支,2019-07-15 01:38:58
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,5,根,支,2019-07-14 00:54:11
,铝合金,320-喷砂拉丝亚银（6.2米）,5,根,支,2019-07-14 00:53:48
,铝合金,320-喷砂拉丝亚黑（6.2米）,5,根,支,2019-07-14 00:53:19
,铝合金,320-白砂纹（6.15米）,30,根,支,2019-07-14 00:52:55
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,20,根,支,2019-07-14 00:52:24
,铝合金,350-喷砂拉丝亚银（6.2米）,20,根,支,2019-07-14 00:51:43
,铝合金,350-喷砂拉丝亚黑（6.2米）,20,根,支,2019-07-14 00:51:10
,铝合金,508-白砂纹（6.15米）,5,根,支,2019-07-14 00:50:36
,铝合金,508-喷砂拉丝亚黑（6.2米）,35,根,支,2019-07-14 00:50:13
,铝合金,350-喷砂拉丝亚黑（6.2米）,47,根,支,2019-07-14 00:49:49
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,30,根,支,2019-07-14 00:49:23
,型材,PF26-28（面宽）*21（高度）-3米,132,根,支,2019-07-14 00:48:46
,型材,PF06-28*33-3米,30,根,支,2019-07-14 00:48:11
,型材,PF07-28*48-3米,72,根,支,2019-07-14 00:47:46
,方料,19*35-3.02米,100,根,支,2019-07-14 00:46:11
,方料,19*35-3.02米,500,根,支,2019-07-14 00:45:25
,方料,19*35-3.02米,1380,根,支,2019-07-14 00:45:04
,木皮,16#秋香09S (8cm ),340,米,米,2019-07-14 00:43:33
,铝合金,350-喷砂拉丝亚黑（6.2米）,5,根,支,2019-07-11 00:47:51
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,53,根,支,2019-07-11 00:47:16
,型材,PF06-28*33-3米,331,根,支,2019-07-11 00:46:32
,型材,PF11-22*30-3米,722,根,支,2019-07-11 00:46:16
,型材,PF01-18*33-3米,543,根,支,2019-07-11 00:45:53
,型材,PF10-40（宽）*22（高）-3米,210,根,支,2019-07-11 00:45:37
,方料,31✘36.5✘3.07米,150,根,支,2019-07-11 00:45:18
,方料,13*43-3.02米,80,根,支,2019-07-11 00:44:55
,方料,29✘35✘3.02米,1360,根,支,2019-07-11 00:43:55
,木皮,23黑橡24S (30cm ),335,米,米,2019-07-11 00:42:49
,木皮,20#黑木(31cm ),303,米,米,2019-07-11 00:42:19
,木皮,14#银梨1Q （8cm ）,516,米,米,2019-07-11 00:41:49
,木皮,02#橡木609S(8cm),773,米,米,2019-07-11 00:41:18
,木皮,8#柚木3347Q（8cm),500,米,米,2019-07-11 00:39:49
,木皮,23#黑橡24S (8cm ),1500,米,米,2019-07-11 00:38:53
,木皮,4#黑杏AE 03S (8cm ),1200,米,米,2019-07-11 00:38:23
,铝合金,320-拉丝亚黑（2.7米）,5,根,支,2019-07-10 00:12:19
,铝合金,508-喷砂拉丝亚黑（6.2米）,150,根,支,2019-07-10 00:11:54
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,88,根,支,2019-07-10 00:11:31
,铝合金,350-喷砂拉丝亚黑（6.2米）,1486,根,支,2019-07-10 00:10:46
,铝合金,350-白砂纹（6.15米）,200,根,支,2019-07-10 00:10:12
,方料,21*40-3.02米,3,根,支,2019-07-10 00:09:05
,方料,21*40-3.02米,339,根,支,2019-07-10 00:08:54
,方料,22*31-3.02米,770,根,支,2019-07-10 00:08:35
,木皮,1#雪花木（30cm),551,米,米,2019-07-10 00:08:10
,木皮,22#银橡7S (30cm ),335,米,米,2019-07-10 00:07:49
,木皮,18#橡木108DS(5.5cm ),300,米,米,2019-07-10 00:07:31
,铝合金,508-喷砂拉丝亚黑（6.2米）,11,根,支,2019-07-09 01:19:55
,铝合金,508-喷砂拉丝亚银（6.2米）,15,根,支,2019-07-09 01:19:38
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,14,根,支,2019-07-09 01:19:20
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,11,根,支,2019-07-09 00:30:12
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,77,根,支,2019-07-09 00:28:54
,铝合金,350-喷砂拉丝亚黑（6.2米）,15,根,支,2019-07-09 00:28:34
,铝合金,320-喷砂拉丝亚黑（6.2米）,3,根,支,2019-07-09 00:28:07
,铝合金,508-喷砂拉丝亚黑（6.2米）,1,根,支,2019-07-09 00:27:38
,铝合金,320-白砂纹（6.15米）,37,根,支,2019-07-09 00:27:16
,铝合金,350-灰砂纹（6.15米）,34,根,支,2019-07-09 00:26:48
,铝合金,350-蓝砂纹（6.15米）,85,根,支,2019-07-09 00:25:57
,型材,LF02-30*50-3米,1,根,支,2019-07-09 00:25:25
,型材,LF02-30*50-3米,90,根,支,2019-07-09 00:25:15
,型材,PF06-28*33-3米,60,根,支,2019-07-09 00:25:03
,方料,31*53-3.02米,1794,根,支,2019-07-09 00:22:41
,木皮,14#银梨1Q （30cm ）,370,米,米,2019-07-09 00:22:00
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,615,根,支,2019-07-07 00:47:23
,铝合金,350-喷砂三酸拉丝亮金(6.2米),11,根,支,2019-07-07 00:47:00
,铝合金,508-喷砂拉丝亚黑（6.2米）,90,根,支,2019-07-07 00:46:41
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,83,根,支,2019-07-07 00:46:25
,铝合金,350-蓝砂纹（6.15米）,20,根,支,2019-07-07 00:46:03
,铝合金,350-喷砂拉丝亚黑（6.2米）,80,根,支,2019-07-07 00:45:42
,铝合金,350-白砂纹（6.15米）,20,根,支,2019-07-07 00:45:27
,型材,PF01-18*33-3米,324,根,支,2019-07-07 00:45:01
,型材,PF04-15*28-3米,79,根,支,2019-07-07 00:44:37
,型材,PF07-28*48-3米,264,根,支,2019-07-07 00:44:03
,型材,PF06-28*33-3米,91,根,支,2019-07-07 00:43:48
,型材,PF18-30*35-3米（斜面）,15,根,支,2019-07-07 00:43:30
,型材,LF01-25*45-3米,180,根,米,2019-07-07 00:42:22
,木皮,14#银梨1Q （9.2cm ）,686,米,米,2019-07-07 00:42:04
,木皮,19#榆木12-2S (16cm ),300,米,米,2019-07-07 00:41:45
,木皮,20#黑木(14cm ),335,米,米,2019-07-07 00:41:27
,铝合金,508-拉丝亚黑（2.7米）,2,根,支,2019-07-06 00:11:52
,铝合金,350-喷砂拉丝亚黑（6.2米）,20,根,支,2019-07-06 00:11:22
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,10,根,支,2019-07-06 00:11:02
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,50,根,支,2019-07-06 00:10:45
,铝合金,ZA34-白砂纹（6.15米）(梵澜堂),41,根,支,2019-07-06 00:10:20
,型材,PF04-15*28-3米,79,根,支,2019-07-06 00:10:05
,型材,PF01-18*33-3米,54,根,支,2019-07-06 00:09:47
,型材,LF03-30✘35✘3.02米前宽7MM,44,根,支,2019-07-06 00:09:33
,木皮,20#黑木(31cm ),330,米,米,2019-07-06 00:09:10
,木皮,26#楸木188-1C (5.5cm ),490,米,米,2019-07-06 00:08:51
,木皮,26#楸木188-1C (26cm ),320,米,米,2019-07-06 00:08:33
,铝合金,350-蓝砂纹（6.15米）,8,根,支,2019-07-05 00:22:34
,铝合金,350-灰砂纹（6.15米）,12,根,支,2019-07-05 00:22:05
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,5,根,支,2019-07-05 00:21:34
,铝合金,350-白砂纹（6.15米）,183,根,支,2019-07-05 00:21:09
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,14,根,支,2019-07-05 00:20:46
,铝合金,350-喷砂拉丝亚黑（6.2米）,313,根,支,2019-07-05 00:20:18
,型材,LF03-30*35-3米,212,根,支,2019-07-05 00:19:45
,型材,PF07-28*48-3米,97,根,支,2019-07-05 00:19:22
,型材,PF10-40（宽）*22（高）-3米,140,根,支,2019-07-05 00:19:04
,型材,PF01-18*33-3米,108,根,支,2019-07-05 00:18:48
,木皮,11#秋香801c (30cm),1010,米,米,2019-07-05 00:18:00
,木皮,19#榆木12-2S (31cm ),338,米,米,2019-07-05 00:17:31
,铝合金,350-蓝砂纹（6.15米）,104,根,支,2019-07-03 01:26:11
,铝合金,350-白砂纹（6.15米）,5,根,支,2019-07-03 00:47:42
,铝合金,ZA32-拉丝亮金（6.15米）(仟像）,10,根,支,2019-07-02 23:58:18
,铝合金,508-喷砂拉丝亚黑（6.2米）,9,根,支,2019-07-02 23:57:51
,铝合金,320-喷砂拉丝亚黑（6.2米）,1,根,支,2019-07-02 23:57:26
,铝合金,320-喷砂拉丝亚黑（6.2米）,2,根,支,2019-07-02 23:57:12
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,2,根,支,2019-07-02 23:56:10
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,10,根,支,2019-07-02 23:55:32
,铝合金,508-灰砂纹（6.15米）,1,根,支,2019-07-02 23:55:09
,方料,31*36.5-3.02米,135,根,支,2019-07-02 23:53:01
,方料,30*48-3.02米,931,根,支,2019-07-02 23:52:32
,铝合金,508-喷砂拉丝亚银（6.2米）,15,根,支,2019-07-01 00:53:40
,铝合金,508-拉丝亚黑（2.7米）,40,根,支,2019-07-01 00:53:15
,铝合金,350-棕砂纹（6.15米）,12,根,支,2019-07-01 00:52:49
,铝合金,508-白砂纹（6.15米）,30,根,支,2019-07-01 00:52:28
,铝合金,320-喷砂拉丝亚黑（6.2米）,5,根,支,2019-07-01 00:51:54
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,24,根,支,2019-07-01 00:51:13
,铝合金,ZA33-拉丝亮金（6.2米）(小彭）,24,根,支,2019-07-01 00:50:41
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,100,根,支,2019-07-01 00:50:19
,铝合金,350-喷砂拉丝亚黑（6.2米）,270,根,支,2019-07-01 00:49:54
,型材,PF01-18*33-3米,110,根,支,2019-07-01 00:49:35
,型材,LF02-30*50-3米,30,根,支,2019-07-01 00:46:55
,型材,LF01-25*45-3米,37,根,支,2019-07-01 00:46:40
,木皮,18#橡木108DS(8cm ),315,米,米,2019-07-01 00:46:19
,木皮,4#黑杏AE 03S (14cm ),268,米,米,2019-07-01 00:46:01
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,2,根,支,2019-06-28 00:11:25
,铝合金,508-白砂纹（6.15米）,15,根,支,2019-06-28 00:10:51
,铝合金,ZA33-拉丝亮金（6.2米）(小彭）,120,根,支,2019-06-28 00:10:24
,铝合金,320-喷砂拉丝亚银（6.2米）,20,根,支,2019-06-28 00:09:32
,铝合金,350-喷砂拉丝亚黑（6.2米）,140,根,支,2019-06-28 00:09:10
,型材,LF01-25*45-3米,148,根,支,2019-06-28 00:08:42
,型材,PF07-28*48-3米,120,根,支,2019-06-28 00:08:32
,型材,PF06-28*33-3米,241,根,支,2019-06-28 00:08:12
,型材,PF01-18*33-3米,432,根,支,2019-06-28 00:07:43
,木皮,24#黑胡桃（1001S 14cm）,335,米,米,2019-06-28 00:07:21
,木皮,20#黑木(9.2cm ),250,米,米,2019-06-28 00:06:55
,木皮,4#黑杏AE 03S (9.2cm ),345,米,米,2019-06-28 00:06:29
,木皮,22#银橡7S (14cm ),335,米,米,2019-06-28 00:05:55
,木皮,25#天然柚木（5188S 14cm ）,322,米,米,2019-06-28 00:05:24
,木皮,1#雪花木（5.5cm),200,米,米,2019-06-28 00:04:48
,木皮,20#黑木(31cm ),353,米,米,2019-06-28 00:03:32
,木皮,20#黑木(8cm ),315,米,米,2019-06-28 00:02:50
,木皮,4#黑杏AE 03S (8cm ),600,米,米,2019-06-28 00:02:28
,铝合金,350-黑砂纹（6.15米）,3,根,支,2019-06-27 09:14:47
,铝合金,350-白砂纹（6.15米）,32,根,支,2019-06-27 09:12:18
,铝合金,350-黑砂纹（6.15米）,100,根,支,2019-06-27 09:10:01
,铝合金,350-白砂纹（6.15米）,302,根,支,2019-06-27 09:09:28
,铝合金,508-喷砂拉丝亚黑（6.2米）,10,根,支,2019-06-27 03:31:35
,铝合金,508-白砂纹（6.15米）,5,根,支,2019-06-27 03:31:16
,铝合金,350-喷砂三酸拉丝亮金（4.35米）,260,根,支,2019-06-27 03:01:54
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,58,根,支,2019-06-27 03:01:19
,型材,PF23-18（面宽）*40（高度）-3米,13,根,支,2019-06-27 03:00:45
,铝合金,350-喷砂拉丝亚银（6.2米）,5,根,支,2019-06-26 00:51:06
,铝合金,ZA33-白砂纹（6.15米）(小彭）,24,根,支,2019-06-26 00:50:47
,铝合金,508-白砂纹（6.15米）,15,根,支,2019-06-26 00:50:28
,铝合金,350-喷砂拉丝亚黑（6.2米）,20,根,支,2019-06-26 00:50:08
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,25,根,支,2019-06-26 00:49:40
,铝合金,320-喷砂拉丝亚黑（6.2米）,30,根,支,2019-06-26 00:49:20
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,90,根,支,2019-06-26 00:48:38
,铝合金,320-喷砂三酸拉丝亮银（6.15米）,20,根,支,2019-06-26 00:48:11
,铝合金,350-黑砂纹（6.15米）,5,根,支,2019-06-26 00:47:50
,铝合金,350-白砂纹（6.15米）,51,根,支,2019-06-26 00:47:33
,铝合金,320-白砂纹（6.15米）,20,根,支,2019-06-26 00:47:13
,型材,PF23-18（面宽）*40（高度）-3米,110,根,支,2019-06-26 00:46:38
,型材,LF03-30✘35✘3.02米前宽7MM,134,根,支,2019-06-26 00:46:05
,木皮,16#秋香09S (26cm ),345,米,米,2019-06-26 00:32:04
,铝合金,350-喷砂拉丝亚黑（6.2米）,20,根,支,2019-06-25 01:00:38
,铝合金,350-绿砂纹（6.15米）,10,根,朱,2019-06-25 01:00:10
,铝合金,350-浅咖色砂纹（6.15米）,10,根,支,2019-06-25 00:59:45
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,10,根,支,2019-06-25 00:59:14
,铝合金,350-白砂纹（6.15米）,25,根,支,2019-06-25 00:58:40
,型材,PF23-18（面宽）*40（高度）-3米,3,根,支,2019-06-25 00:58:12
,型材,LF02-30*50-3米,16,根,支,2019-06-25 00:57:46
,型材,PF01-18*33-3米,169,根,支,2019-06-25 00:55:34
,木皮,23黑橡24S (9.2cm ),335,米,米,2019-06-25 00:55:07
,木皮,30#白藤904S (8cm ),335,米,米,2019-06-25 00:54:36
,木皮,17#雀巢52N（30cm),266,米,米,2019-06-25 00:54:01
,木皮,25#天然柚木（5188S 8cm ）,332,米,米,2019-06-25 00:53:26
,木皮,27#天然白木(21cm ),330,米,米,2019-06-25 00:52:52
,型材,PF05-15*40-3米,8,根,支,2019-06-24 05:24:49
,型材,PF23-18（面宽）*40（高度）-3米,122,根,支,2019-06-24 05:21:56
,型材,PF15-20*60-3米,211,根,支,2019-06-24 05:17:09
,型材,PF10-40（宽）*22（高）-3米,4,根,支,2019-06-24 05:13:07
,型材,PF08-48*28-3米,1,根,支,2019-06-24 05:09:47
,型材,PF07-28*48-3米,339,根,支,2019-06-24 05:08:38
,型材,PF02-20（面宽）*35（高度）-3米,455,根,支,2019-06-24 03:11:08
,型材,PF06-28*33-3米,249,根,支,2019-06-24 03:08:57
,型材,PF06-28*33-3米,249,根,支,2019-06-24 03:08:57
,型材,PF06-28*33-3米,249,根,支,2019-06-24 03:08:57
,型材,PF01-18*33-3米,9,根,支,2019-06-24 03:05:26
,型材,PF01-18*33-3米,270,根,支,2019-06-24 03:04:54
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,57,根,支,2019-06-23 06:46:53
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,513,根,支,2019-06-23 06:06:37
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,691,根,支,2019-06-23 05:59:34
,铝合金,ZA34-白砂纹（6.15米）(梵澜堂),41,根,支,2019-06-23 05:17:25
,铝合金,508-棕砂纹（6.15米）,3,根,支,2019-06-23 05:16:04
,铝合金,320-喷砂拉丝亚银（6.2米）,103,根,支,2019-06-23 05:15:05
,铝合金,350-黄砂纹（6.15米）,14,根,支,2019-06-23 05:10:29
,铝合金,320-喷砂拉丝亚黑（6.2米）,62,根,支,2019-06-23 03:30:26
,铝合金,320-拉丝亚黑（2.7米）,6,根,支,2019-06-23 03:28:13
,铝合金,508-拉丝亚黑（2.7米）,15,根,支,2019-06-23 03:27:07
,铝合金,350-黑砂纹（6.15米）,15,根,支,2019-06-23 03:26:03
,铝合金,350-蓝砂纹（6.15米）,21,根,支,2019-06-23 03:24:35
,铝合金,350-喷砂拉丝亚银（6.2米）,176,根,支,2019-06-23 03:20:59
,铝合金,ZA33-拉丝亮金（6.2米）(小彭）,281,根,支,2019-06-23 03:15:37
,方料,25 X 48X 3.02米,1200,根,支,2019-06-23 02:54:48
,方料,21*36.5-3.02米,151,根,支,2019-06-23 02:45:12
,方料,30*48-3.02米,2654,根,支,2019-06-23 02:43:54
,方料,23*41-3.02米,52,根,支,2019-06-23 02:39:33
,方料,31✘36.5✘3.07米,1886,根,支,2019-06-23 02:38:02
,方料,31*36.5-3.02米,111,根,支,2019-06-23 02:36:49
,木皮,30#白藤904S (26cm ),335,米,米,2019-06-23 02:11:55
,木皮,26#楸木188-1C (26cm ),620,米,米,2019-06-23 02:04:14
,木皮,26#楸木188-1C (8cm ),640,米,米,2019-06-23 02:02:33
,木皮,23黑橡24S (30cm ),332,米,米,2019-06-23 01:47:43
,木皮,23#黑橡24S (8cm ),1200,米,米,2019-06-23 01:46:15
,木皮,22#银橡7S (8cm ),600,米,米,2019-06-23 01:44:36
,木皮,20#黑木(8cm ),880,米,米,2019-06-23 01:41:51
,木皮,20#黑木(6.5cm ),664,米,米,2019-06-23 01:40:21
,木皮,20#黑木(31cm ),600,米,米,2019-06-23 01:35:36
,木皮,18#橡木108DS(9.2cm ),30,米,米,2019-06-23 01:32:05
,木皮,18#橡木108DS(9.2cm ),310,米,米,2019-06-23 01:30:24
,木皮,16#秋香09S (8cm ),1548,米,米,2019-06-23 01:27:34
,木皮,14#银梨1Q （30cm ）,700,米,米,2019-06-23 01:23:05
,木皮,10黑檀2427S (8cm ),576,米,米,2019-06-23 01:11:21
